"1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"273","182","243","422","436","388","551","876","619","463","443","545","429","556","642","612","336","290","205","123","13"
