"1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"351","224","261","400","715","401","1,072","1,028","875","666","669","794","731","1,059","1,417","1,053","648","545","352","184","31"
