"1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"497","288","311","503","680","543","988","863","1,000","709","683","754","728","799","1,005","1,010","618","497","305","152","20"
