"1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"249","198","235","349","397","290","479","708","575","333","460","562","452","557","811","621","438","308","221","111","12"
